# x	y	u	v	flags	mask
9.9461e+00	6.0298e+00	-5.0062e-01	-2.0875e+00	0.0000e+00	0.0000e+00
1.0091e+01	6.0298e+00	-4.7154e-01	-2.0800e+00	0.0000e+00	0.0000e+00
1.0236e+01	6.0298e+00	-2.5734e-01	-2.1362e+00	0.0000e+00	0.0000e+00
1.0381e+01	6.0298e+00	-2.3118e-01	-2.0791e+00	0.0000e+00	0.0000e+00
1.0526e+01	6.0298e+00	-4.3878e-01	-2.0888e+00	0.0000e+00	0.0000e+00
1.0671e+01	6.0298e+00	-4.4222e-01	-2.3610e+00	0.0000e+00	0.0000e+00
1.0816e+01	6.0298e+00	-2.0895e-01	-2.5699e+00	0.0000e+00	0.0000e+00
1.0961e+01	6.0298e+00	-5.4860e-01	-2.1906e+00	0.0000e+00	0.0000e+00
1.1107e+01	6.0298e+00	-1.5382e+00	-1.1668e+00	0.0000e+00	0.0000e+00
1.1252e+01	6.0298e+00	-5.0656e-01	1.1020e-01	0.0000e+00	0.0000e+00
1.1397e+01	6.0298e+00	-8.4362e-01	-1.5724e+00	0.0000e+00	0.0000e+00
1.1542e+01	6.0298e+00	-9.2472e-01	-1.5755e+00	0.0000e+00	0.0000e+00
1.1687e+01	6.0298e+00	-4.3695e-01	-2.4476e+00	0.0000e+00	0.0000e+00
1.1832e+01	6.0298e+00	-3.6721e-01	-2.2983e+00	0.0000e+00	0.0000e+00
1.1977e+01	6.0298e+00	-1.0835e-01	-2.1697e+00	0.0000e+00	0.0000e+00
1.2122e+01	6.0298e+00	-5.6806e-02	-2.0565e+00	0.0000e+00	0.0000e+00
1.2267e+01	6.0298e+00	-1.3151e-01	-2.0830e+00	0.0000e+00	0.0000e+00
1.2412e+01	6.0298e+00	-1.1717e-01	5.2997e-01	0.0000e+00	0.0000e+00
1.2557e+01	6.0298e+00	-1.9198e-01	5.2913e-01	0.0000e+00	0.0000e+00
1.2702e+01	6.0298e+00	-4.4268e-01	3.0019e-01	0.0000e+00	0.0000e+00
1.2847e+01	6.0298e+00	-4.4288e-01	1.0163e+00	0.0000e+00	0.0000e+00
1.2992e+01	6.0298e+00	-3.0854e-01	-3.0676e-02	1.0000e+00	0.0000e+00
1.3137e+01	6.0298e+00	-3.6250e-01	4.3853e-02	1.0000e+00	0.0000e+00
1.3282e+01	6.0298e+00	-4.4774e-01	6.7105e-01	0.0000e+00	0.0000e+00
1.3427e+01	6.0298e+00	-4.7618e-01	5.0811e-01	0.0000e+00	0.0000e+00
1.3572e+01	6.0298e+00	-3.3597e-01	3.2240e-01	0.0000e+00	0.0000e+00
1.3717e+01	6.0298e+00	-4.1828e-01	3.6251e-01	0.0000e+00	0.0000e+00
1.3862e+01	6.0298e+00	-3.6218e-01	2.0891e-01	0.0000e+00	0.0000e+00
1.4007e+01	6.0298e+00	-2.9089e-01	2.3249e-01	1.0000e+00	0.0000e+00
1.4153e+01	6.0298e+00	-2.9740e-01	2.3425e-01	1.0000e+00	0.0000e+00
1.4298e+01	6.0298e+00	-1.7848e-01	-2.1063e-01	0.0000e+00	0.0000e+00
1.4443e+01	6.0298e+00	-3.0985e-01	2.5780e-01	1.0000e+00	0.0000e+00
1.4588e+01	6.0298e+00	-3.8771e-01	2.0256e-01	0.0000e+00	0.0000e+00
1.4733e+01	6.0298e+00	-6.5760e-01	3.4253e-01	0.0000e+00	0.0000e+00
1.4878e+01	6.0298e+00	-4.4340e-01	2.7900e-01	1.0000e+00	0.0000e+00
1.5023e+01	6.0298e+00	-4.5761e-01	2.6385e-01	1.0000e+00	0.0000e+00
1.5168e+01	6.0298e+00	-3.2806e-01	1.2958e-01	0.0000e+00	0.0000e+00
1.5313e+01	6.0298e+00	-4.1334e-01	3.2230e-01	0.0000e+00	0.0000e+00
1.5458e+01	6.0298e+00	-4.5925e-01	1.3431e-01	0.0000e+00	0.0000e+00
1.5603e+01	6.0298e+00	-4.6849e-01	1.0423e-01	1.0000e+00	0.0000e+00
1.5748e+01	6.0298e+00	-4.6434e-01	9.3076e-02	1.0000e+00	0.0000e+00
1.5893e+01	6.0298e+00	-4.3168e-01	1.8837e-02	0.0000e+00	0.0000e+00
1.6038e+01	6.0298e+00	-4.2655e-01	6.1155e-02	0.0000e+00	0.0000e+00
1.6183e+01	6.0298e+00	-4.8269e-01	1.5207e-01	0.0000e+00	0.0000e+00
1.6328e+01	6.0298e+00	-4.4712e-01	2.6025e-01	0.0000e+00	0.0000e+00
1.6473e+01	6.0298e+00	-3.2831e-01	1.7192e-01	0.0000e+00	0.0000e+00
1.6618e+01	6.0298e+00	-3.1803e-01	2.3568e-01	0.0000e+00	0.0000e+00
1.6763e+01	6.0298e+00	-3.9887e-01	4.9149e-01	0.0000e+00	0.0000e+00
1.6908e+01	6.0298e+00	-4.2031e-01	4.0352e-01	0.0000e+00	0.0000e+00
1.7053e+01	6.0298e+00	-3.3360e-01	3.3809e-01	0.0000e+00	0.0000e+00
1.7199e+01	6.0298e+00	-3.6517e-01	1.9243e-01	0.0000e+00	0.0000e+00
1.7344e+01	6.0298e+00	-3.9668e-01	1.2595e-01	0.0000e+00	0.0000e+00
1.7489e+01	6.0298e+00	-4.6185e-01	2.8981e-01	0.0000e+00	0.0000e+00
1.7634e+01	6.0298e+00	-3.6014e-01	3.5576e-01	0.0000e+00	0.0000e+00
1.7779e+01	6.0298e+00	-5.1552e-01	1.6077e-01	0.0000e+00	0.0000e+00
1.7924e+01	6.0298e+00	-4.5791e-01	1.0398e-01	0.0000e+00	0.0000e+00
1.8069e+01	6.0298e+00	-4.6399e-01	2.4824e-01	1.0000e+00	0.0000e+00
1.8214e+01	6.0298e+00	-4.2212e-01	1.5271e-01	0.0000e+00	0.0000e+00
1.8359e+01	6.0298e+00	-5.6516e-01	3.5204e-01	0.0000e+00	0.0000e+00
1.8504e+01	6.0298e+00	-4.3063e-01	2.7192e-01	1.0000e+00	0.0000e+00
1.8649e+01	6.0298e+00	-5.1148e-01	2.6308e-01	0.0000e+00	0.0000e+00
1.8794e+01	6.0298e+00	-3.9441e-01	3.4723e-01	0.0000e+00	0.0000e+00
1.8939e+01	6.0298e+00	-5.2528e-01	3.2351e-01	0.0000e+00	0.0000e+00
1.9084e+01	6.0298e+00	-5.0651e-01	3.3331e-01	0.0000e+00	0.0000e+00
1.9229e+01	6.0298e+00	-4.5286e-01	3.1609e-01	0.0000e+00	0.0000e+00
1.9374e+01	6.0298e+00	-5.1133e-01	1.9880e-01	1.0000e+00	0.0000e+00
1.9519e+01	6.0298e+00	-5.1070e-01	3.1573e-01	0.0000e+00	0.0000e+00
1.9664e+01	6.0298e+00	-4.7036e-01	4.1038e-01	0.0000e+00	0.0000e+00
2.2793e-01	5.8848e+00	-4.8821e-01	-8.6374e-03	1.0000e+00	0.0000e+00
3.7298e-01	5.8848e+00	-5.2518e-01	-4.9906e-02	0.0000e+00	0.0000e+00
5.1803e-01	5.8848e+00	-5.2667e-01	-4.6925e-03	0.0000e+00	0.0000e+00
6.6308e-01	5.8848e+00	-5.0070e-01	1.0577e-02	0.0000e+00	0.0000e+00
8.0812e-01	5.8848e+00	-4.8593e-01	2.9100e-02	0.0000e+00	0.0000e+00
9.5317e-01	5.8848e+00	-5.1123e-01	5.5437e-02	0.0000e+00	0.0000e+00
1.0982e+00	5.8848e+00	-5.2497e-01	2.3904e-02	0.0000e+00	0.0000e+00
1.2433e+00	5.8848e+00	-4.8372e-01	5.2367e-02	1.0000e+00	0.0000e+00
1.3883e+00	5.8848e+00	-5.1624e-01	1.2189e-01	0.0000e+00	0.0000e+00
1.5334e+00	5.8848e+00	-5.5834e-01	1.7743e-01	0.0000e+00	0.0000e+00
1.6784e+00	5.8848e+00	-4.2827e-01	2.8950e-02	0.0000e+00	0.0000e+00
1.8235e+00	5.8848e+00	-6.0033e-01	3.6578e-02	0.0000e+00	0.0000e+00
1.9685e+00	5.8848e+00	-6.7487e-01	1.2894e-01	0.0000e+00	0.0000e+00
2.1136e+00	5.8848e+00	-6.1915e-01	1.3202e-01	0.0000e+00	0.0000e+00
2.2586e+00	5.8848e+00	-3.1272e-01	-2.4463e-01	1.0000e+00	0.0000e+00
2.4036e+00	5.8848e+00	-3.2859e-01	-1.1381e-01	1.0000e+00	0.0000e+00
2.5487e+00	5.8848e+00	-3.0619e-01	-1.1609e-01	1.0000e+00	0.0000e+00
2.6937e+00	5.8848e+00	3.7325e+00	-7.7400e+00	0.0000e+00	0.0000e+00
2.8388e+00	5.8848e+00	-3.1860e-01	1.4571e+00	0.0000e+00	0.0000e+00
2.9838e+00	5.8848e+00	-3.8934e-01	3.5560e-01	0.0000e+00	0.0000e+00
3.1289e+00	5.8848e+00	-4.5746e-01	1.4879e-01	0.0000e+00	0.0000e+00
3.2739e+00	5.8848e+00	-3.9159e-01	1.1449e-01	0.0000e+00	0.0000e+00
3.4190e+00	5.8848e+00	-4.9700e-01	9.0758e-02	0.0000e+00	0.0000e+00
3.5640e+00	5.8848e+00	-3.4692e-01	4.5474e-02	0.0000e+00	0.0000e+00
3.7091e+00	5.8848e+00	-3.9871e-01	4.1122e-02	1.0000e+00	0.0000e+00
3.8541e+00	5.8848e+00	-4.2040e-01	1.2762e-02	0.0000e+00	0.0000e+00
3.9992e+00	5.8848e+00	-4.8382e-01	2.9560e-02	0.0000e+00	0.0000e+00
4.1442e+00	5.8848e+00	-4.1787e-01	5.1492e-02	0.0000e+00	0.0000e+00
4.2893e+00	5.8848e+00	-4.0279e-01	1.1267e-01	0.0000e+00	0.0000e+00
4.4343e+00	5.8848e+00	-4.6331e-01	6.5816e-02	0.0000e+00	0.0000e+00
4.5794e+00	5.8848e+00	-6.8593e-01	-2.0017e-01	0.0000e+00	0.0000e+00
4.7244e+00	5.8848e+00	-4.4160e-01	-2.5870e-01	0.0000e+00	0.0000e+00
4.8695e+00	5.8848e+00	-1.5648e-01	-3.9421e-01	0.0000e+00	0.0000e+00
5.0145e+00	5.8848e+00	-5.7279e-01	-3.9588e-01	0.0000e+00	0.0000e+00
5.1596e+00	5.8848e+00	-5.5303e-01	-1.5469e+00	0.0000e+00	0.0000e+00
5.3046e+00	5.8848e+00	-5.4679e-01	-6.7542e-01	1.0000e+00	0.0000e+00
5.4496e+00	5.8848e+00	-5.7379e-01	-7.4895e-01	1.0000e+00	0.0000e+00
5.5947e+00	5.8848e+00	-5.7774e-01	-8.1597e-01	1.0000e+00	0.0000e+00
5.7397e+00	5.8848e+00	-5.8214e-01	-9.5455e-01	1.0000e+00	0.0000e+00
5.8848e+00	5.8848e+00	-5.5416e-01	-3.1605e-01	0.0000e+00	0.0000e+00
6.0298e+00	5.8848e+00	-4.8576e-01	-3.6392e-01	0.0000e+00	0.0000e+00
6.1749e+00	5.8848e+00	-5.1138e-01	-2.6276e-01	0.0000e+00	0.0000e+00
6.3199e+00	5.8848e+00	-3.5282e-01	-6.7734e-01	1.0000e+00	0.0000e+00
6.4650e+00	5.8848e+00	-4.7429e-01	1.0113e-02	0.0000e+00	0.0000e+00
6.6100e+00	5.8848e+00	-4.9191e-01	1.8751e-03	0.0000e+00	0.0000e+00
6.7551e+00	5.8848e+00	5.2869e-01	-1.4838e+00	0.0000e+00	0.0000e+00
6.9001e+00	5.8848e+00	-4.2322e-01	-1.8014e-01	1.0000e+00	0.0000e+00
7.0452e+00	5.8848e+00	3.9071e-01	-1.4051e+00	0.0000e+00	0.0000e+00
7.1902e+00	5.8848e+00	-2.9045e-01	-1.3063e+00	0.0000e+00	0.0000e+00
7.3353e+00	5.8848e+00	-5.4699e-01	2.1182e-02	0.0000e+00	0.0000e+00
7.4803e+00	5.8848e+00	-6.3352e-01	-2.1296e-01	0.0000e+00	0.0000e+00
7.6254e+00	5.8848e+00	5.2000e-02	-1.1082e+00	0.0000e+00	0.0000e+00
7.7704e+00	5.8848e+00	-2.5850e-01	-1.2296e+00	0.0000e+00	0.0000e+00
7.9155e+00	5.8848e+00	-1.9708e-01	-1.5118e+00	0.0000e+00	0.0000e+00
8.0605e+00	5.8848e+00	-3.4775e-01	-1.6652e+00	0.0000e+00	0.0000e+00
8.2056e+00	5.8848e+00	-6.4963e-01	-1.6865e+00	0.0000e+00	0.0000e+00
8.3506e+00	5.8848e+00	-4.9811e-01	-1.9277e+00	0.0000e+00	0.0000e+00
8.4956e+00	5.8848e+00	-5.2051e-01	-1.9484e+00	0.0000e+00	0.0000e+00
8.6407e+00	5.8848e+00	-4.4675e-01	-1.2492e+00	0.0000e+00	0.0000e+00
8.7857e+00	5.8848e+00	-5.2111e-01	-1.3435e+00	0.0000e+00	0.0000e+00
8.9308e+00	5.8848e+00	-4.5795e-01	-1.5254e+00	0.0000e+00	0.0000e+00
9.0758e+00	5.8848e+00	-5.3854e-01	-1.5465e+00	0.0000e+00	0.0000e+00
9.2209e+00	5.8848e+00	-3.4467e-01	-1.5545e+00	0.0000e+00	0.0000e+00
9.3659e+00	5.8848e+00	-5.5311e-01	-1.8156e+00	0.0000e+00	0.0000e+00
9.5110e+00	5.8848e+00	-5.5498e-01	-1.8346e+00	0.0000e+00	0.0000e+00
9.6560e+00	5.8848e+00	-7.4707e-01	-1.9388e+00	1.0000e+00	0.0000e+00
9.8011e+00	5.8848e+00	-3.8710e-01	-2.3129e+00	0.0000e+00	0.0000e+00
9.9461e+00	5.8848e+00	-5.0216e-01	-2.1558e+00	0.0000e+00	0.0000e+00
1.0091e+01	5.8848e+00	-4.9829e-01	-2.0666e+00	0.0000e+00	0.0000e+00
1.0236e+01	5.8848e+00	-1.7910e-01	-2.0678e+00	0.0000e+00	0.0000e+00
1.0381e+01	5.8848e+00	-3.9712e-02	-1.9820e+00	0.0000e+00	0.0000e+00
1.0526e+01	5.8848e+00	-7.3641e+00	3.6190e+00	0.0000e+00	0.0000e+00
1.0671e+01	5.8848e+00	-3.8696e-01	-2.3354e+00	0.0000e+00	0.0000e+00
1.0816e+01	5.8848e+00	-1.8942e-01	-2.5146e+00	0.0000e+00	0.0000e+00
1.0961e+01	5.8848e+00	-4.2896e-01	-2.3954e+00	0.0000e+00	0.0000e+00
1.1107e+01	5.8848e+00	-5.1475e-01	-2.2830e+00	0.0000e+00	0.0000e+00
1.1252e+01	5.8848e+00	-1.6283e-01	-2.1548e+00	1.0000e+00	0.0000e+00
1.1397e+01	5.8848e+00	-2.5159e-01	-1.9811e+00	0.0000e+00	0.0000e+00
1.1542e+01	5.8848e+00	-2.6801e-01	-1.9873e+00	0.0000e+00	0.0000e+00
1.1687e+01	5.8848e+00	-4.7170e-01	-2.3958e+00	0.0000e+00	0.0000e+00
1.1832e+01	5.8848e+00	-4.2264e-01	-2.2979e+00	0.0000e+00	0.0000e+00
1.1977e+01	5.8848e+00	-3.5531e-01	-2.2443e+00	0.0000e+00	0.0000e+00
1.2122e+01	5.8848e+00	3.1249e+00	-4.5798e+00	0.0000e+00	0.0000e+00
1.2267e+01	5.8848e+00	2.9308e-02	-2.4403e+00	0.0000e+00	0.0000e+00
1.2412e+01	5.8848e+00	4.6448e-03	-2.1572e+00	0.0000e+00	0.0000e+00
1.2557e+01	5.8848e+00	-3.3527e-01	-6.5589e-01	1.0000e+00	0.0000e+00
1.2702e+01	5.8848e+00	-2.2035e-01	-3.7663e-01	1.0000e+00	0.0000e+00
1.2847e+01	5.8848e+00	-2.4892e-01	-1.4385e-01	1.0000e+00	0.0000e+00
1.2992e+01	5.8848e+00	-3.9047e-01	4.8305e-01	0.0000e+00	0.0000e+00
1.3137e+01	5.8848e+00	-5.6976e-01	3.3265e-01	0.0000e+00	0.0000e+00
1.3282e+01	5.8848e+00	-3.9810e-01	2.6592e-01	0.0000e+00	0.0000e+00
1.3427e+01	5.8848e+00	-4.0577e-01	1.6381e-01	0.0000e+00	0.0000e+00
1.3572e+01	5.8848e+00	-3.8307e-01	1.3500e-01	0.0000e+00	0.0000e+00
1.3717e+01	5.8848e+00	-1.6479e-01	3.3549e-01	0.0000e+00	0.0000e+00
1.3862e+01	5.8848e+00	-4.7931e-01	9.6941e-02	0.0000e+00	0.0000e+00
1.4007e+01	5.8848e+00	-5.2593e-01	-3.0260e-01	0.0000e+00	0.0000e+00
1.4153e+01	5.8848e+00	-3.1216e-01	1.9667e-01	1.0000e+00	0.0000e+00
1.4298e+01	5.8848e+00	-3.4806e-01	1.9699e-02	0.0000e+00	0.0000e+00
1.4443e+01	5.8848e+00	-3.1615e-01	1.9569e-01	1.0000e+00	0.0000e+00
1.4588e+01	5.8848e+00	-3.2934e-01	4.8987e-01	0.0000e+00	0.0000e+00
1.4733e+01	5.8848e+00	-6.2929e-01	6.1445e-01	0.0000e+00	0.0000e+00
1.4878e+01	5.8848e+00	-4.2254e-01	2.7577e-01	0.0000e+00	0.0000e+00
1.5023e+01	5.8848e+00	-5.7156e-01	1.0389e-01	0.0000e+00	0.0000e+00
1.5168e+01	5.8848e+00	-4.3946e-01	2.1179e-01	0.0000e+00	0.0000e+00
1.5313e+01	5.8848e+00	-3.1630e-01	1.9841e-01	0.0000e+00	0.0000e+00
1.5458e+01	5.8848e+00	-3.5512e-01	1.7436e-01	0.0000e+00	0.0000e+00
1.5603e+01	5.8848e+00	-5.5866e-01	4.2440e-02	0.0000e+00	0.0000e+00
1.5748e+01	5.8848e+00	-5.3183e-01	7.8182e-02	0.0000e+00	0.0000e+00
1.5893e+01	5.8848e+00	-4.3644e-01	2.9897e-02	0.0000e+00	0.0000e+00
1.6038e+01	5.8848e+00	-3.7282e-01	1.2611e-01	0.0000e+00	0.0000e+00
1.6183e+01	5.8848e+00	-3.4675e-01	1.2607e-01	0.0000e+00	0.0000e+00
1.6328e+01	5.8848e+00	-3.1142e-01	1.6034e-01	0.0000e+00	0.0000e+00
1.6473e+01	5.8848e+00	-3.7775e-01	1.9186e-01	0.0000e+00	0.0000e+00
1.6618e+01	5.8848e+00	-3.2984e-01	2.0672e-01	0.0000e+00	0.0000e+00
1.6763e+01	5.8848e+00	-3.8395e-01	2.7654e-01	0.0000e+00	0.0000e+00
1.6908e+01	5.8848e+00	-2.8633e-01	3.1037e-01	0.0000e+00	0.0000e+00
1.7053e+01	5.8848e+00	-4.0810e-01	2.5594e-01	1.0000e+00	0.0000e+00
1.7199e+01	5.8848e+00	-3.9998e-01	2.7530e-01	0.0000e+00	0.0000e+00
1.7344e+01	5.8848e+00	-4.2675e-01	3.2066e-01	0.0000e+00	0.0000e+00
1.7489e+01	5.8848e+00	-4.9204e-01	2.3620e-01	1.0000e+00	0.0000e+00
1.7634e+01	5.8848e+00	-5.1563e-01	4.6102e-01	0.0000e+00	0.0000e+00
1.7779e+01	5.8848e+00	-4.5187e-01	2.9842e-01	0.0000e+00	0.0000e+00
1.7924e+01	5.8848e+00	-4.9316e-01	1.2310e-01	0.0000e+00	0.0000e+00
1.8069e+01	5.8848e+00	-4.0915e-01	1.0245e-01	0.0000e+00	0.0000e+00
1.8214e+01	5.8848e+00	-3.9594e-01	1.6185e-01	0.0000e+00	0.0000e+00
1.8359e+01	5.8848e+00	-4.9520e-01	3.4279e-01	0.0000e+00	0.0000e+00
1.8504e+01	5.8848e+00	-3.9745e-01	2.0837e-01	0.0000e+00	0.0000e+00
1.8649e+01	5.8848e+00	-4.5068e-01	2.7014e-01	0.0000e+00	0.0000e+00
1.8794e+01	5.8848e+00	-3.5260e-01	3.4864e-01	0.0000e+00	0.0000e+00
1.8939e+01	5.8848e+00	-5.0635e-01	3.4321e-01	0.0000e+00	0.0000e+00
1.9084e+01	5.8848e+00	-4.6712e-01	2.2462e-01	0.0000e+00	0.0000e+00
1.9229e+01	5.8848e+00	-5.0973e-01	2.1661e-01	0.0000e+00	0.0000e+00
1.9374e+01	5.8848e+00	-5.0377e-01	3.1033e-01	0.0000e+00	0.0000e+00
1.9519e+01	5.8848e+00	-5.2598e-01	3.4833e-01	0.0000e+00	0.0000e+00
1.9664e+01	5.8848e+00	-5.2895e-01	3.5330e-01	0.0000e+00	0.0000e+00
2.2793e-01	5.7397e+00	-4.5140e-01	1.0291e-01	0.0000e+00	0.0000e+00
3.7298e-01	5.7397e+00	-4.8433e-01	-6.6673e-03	0.0000e+00	0.0000e+00
5.1803e-01	5.7397e+00	-5.4636e-01	3.0768e-02	0.0000e+00	0.0000e+00
6.6308e-01	5.7397e+00	-5.0449e-01	2.8077e-02	0.0000e+00	0.0000e+00
8.0812e-01	5.7397e+00	-5.3204e-01	-9.7262e-03	0.0000e+00	0.0000e+00
9.5317e-01	5.7397e+00	-5.6362e-01	6.8337e-02	0.0000e+00	0.0000e+00
1.0982e+00	5.7397e+00	-5.5754e-01	2.4626e-02	0.0000e+00	0.0000e+00
1.2433e+00	5.7397e+00	-5.2845e-01	1.8405e-02	0.0000e+00	0.0000e+00
1.3883e+00	5.7397e+00	-6.1274e-01	-3.3313e-01	1.0000e+00	0.0000e+00
1.5334e+00	5.7397e+00	-6.2045e-01	-3.2450e-01	1.0000e+00	0.0000e+00
1.6784e+00	5.7397e+00	-5.5605e-01	2.8303e-02	0.0000e+00	0.0000e+00
1.8235e+00	5.7397e+00	-6.2131e-01	4.0745e-03	0.0000e+00	0.0000e+00
1.9685e+00	5.7397e+00	-5.6712e-01	1.6497e-01	0.0000e+00	0.0000e+00
2.1136e+00	5.7397e+00	-4.9140e-01	1.9847e-01	0.0000e+00	0.0000e+00
2.2586e+00	5.7397e+00	-2.1057e-01	-4.7860e-01	1.0000e+00	0.0000e+00
2.4036e+00	5.7397e+00	1.5459e+00	-1.5596e+00	0.0000e+00	0.0000e+00
2.5487e+00	5.7397e+00	-2.1304e-01	-3.3941e-01	1.0000e+00	0.0000e+00
2.6937e+00	5.7397e+00	-1.9659e-01	-3.4496e-01	1.0000e+00	0.0000e+00
2.8388e+00	5.7397e+00	4.6767e-01	-3.8710e+00	0.0000e+00	0.0000e+00
2.9838e+00	5.7397e+00	-3.7188e-01	1.3327e-01	0.0000e+00	0.0000e+00
3.1289e+00	5.7397e+00	-1.8214e-01	-2.1770e-01	1.0000e+00	0.0000e+00
3.2739e+00	5.7397e+00	-2.9031e-01	8.9629e-02	0.0000e+00	0.0000e+00
3.4190e+00	5.7397e+00	-4.0986e-01	1.3623e-01	0.0000e+00	0.0000e+00
3.5640e+00	5.7397e+00	-3.6556e-01	1.4161e-01	0.0000e+00	0.0000e+00
3.7091e+00	5.7397e+00	-2.8232e-01	4.4790e-02	0.0000e+00	0.0000e+00
3.8541e+00	5.7397e+00	-3.9922e-01	7.6124e-02	0.0000e+00	0.0000e+00
3.9992e+00	5.7397e+00	-4.9689e-01	-4.1733e-03	0.0000e+00	0.0000e+00
4.1442e+00	5.7397e+00	-4.3923e-01	5.5506e-02	1.0000e+00	0.0000e+00
4.2893e+00	5.7397e+00	-3.0324e-01	8.5335e-02	0.0000e+00	0.0000e+00
4.4343e+00	5.7397e+00	-3.9264e-01	5.2453e-02	0.0000e+00	0.0000e+00
4.5794e+00	5.7397e+00	-5.1265e-01	5.2815e-02	0.0000e+00	0.0000e+00
4.7244e+00	5.7397e+00	-3.2568e-01	1.0999e-01	0.0000e+00	0.0000e+00
4.8695e+00	5.7397e+00	-4.6007e-01	-1.8700e-01	1.0000e+00	0.0000e+00
5.0145e+00	5.7397e+00	-4.7463e-01	-3.7175e-01	1.0000e+00	0.0000e+00
5.1596e+00	5.7397e+00	-4.7808e-01	-5.4879e-01	1.0000e+00	0.0000e+00
5.3046e+00	5.7397e+00	-4.9597e-01	-6.9868e-01	1.0000e+00	0.0000e+00
5.4496e+00	5.7397e+00	-6.0299e-01	-1.6899e+00	0.0000e+00	0.0000e+00
5.5947e+00	5.7397e+00	-5.2919e-01	-8.4041e-01	1.0000e+00	0.0000e+00
5.7397e+00	5.7397e+00	-5.3323e-01	-9.7753e-01	1.0000e+00	0.0000e+00
5.8848e+00	5.7397e+00	-5.2150e-01	-1.5821e-01	0.0000e+00	0.0000e+00
6.0298e+00	5.7397e+00	-5.3123e-01	-2.3676e-01	0.0000e+00	0.0000e+00
6.1749e+00	5.7397e+00	-3.8784e-01	-2.5925e-01	0.0000e+00	0.0000e+00
6.3199e+00	5.7397e+00	2.4774e+00	-2.8138e+00	0.0000e+00	0.0000e+00
6.4650e+00	5.7397e+00	-4.2893e-01	-4.3610e-01	1.0000e+00	0.0000e+00
6.6100e+00	5.7397e+00	1.5081e+00	-2.9417e-01	0.0000e+00	0.0000e+00
6.7551e+00	5.7397e+00	-3.2207e-01	-2.3989e-01	1.0000e+00	0.0000e+00
6.9001e+00	5.7397e+00	1.5268e-02	-3.7643e-01	0.0000e+00	0.0000e+00
7.0452e+00	5.7397e+00	4.2480e-03	-7.8348e-01	0.0000e+00	0.0000e+00
7.1902e+00	5.7397e+00	8.3061e-02	-1.0997e+00	0.0000e+00	0.0000e+00
7.3353e+00	5.7397e+00	-5.6595e-01	4.4733e-02	0.0000e+00	0.0000e+00
7.4803e+00	5.7397e+00	-7.2193e-01	-8.9667e-02	0.0000e+00	0.0000e+00
7.6254e+00	5.7397e+00	-5.5896e-01	-5.0186e-01	0.0000e+00	0.0000e+00
7.7704e+00	5.7397e+00	-4.3214e-01	-1.1197e+00	0.0000e+00	0.0000e+00
7.9155e+00	5.7397e+00	-5.3222e-02	-1.6897e+00	0.0000e+00	0.0000e+00
8.0605e+00	5.7397e+00	-3.5315e-01	-1.7764e+00	0.0000e+00	0.0000e+00
8.2056e+00	5.7397e+00	-5.1486e-01	-1.9055e+00	0.0000e+00	0.0000e+00
8.3506e+00	5.7397e+00	-4.7176e-01	-2.0132e+00	0.0000e+00	0.0000e+00
8.4956e+00	5.7397e+00	-5.0613e-01	-1.7380e+00	0.0000e+00	0.0000e+00
8.6407e+00	5.7397e+00	-3.4901e-01	-1.3735e+00	0.0000e+00	0.0000e+00
8.7857e+00	5.7397e+00	-4.1089e-01	-1.3861e+00	0.0000e+00	0.0000e+00
8.9308e+00	5.7397e+00	-3.6628e+00	-3.5026e+00	0.0000e+00	0.0000e+00
9.0758e+00	5.7397e+00	-6.3588e-01	-1.6569e+00	0.0000e+00	0.0000e+00
9.2209e+00	5.7397e+00	-6.7032e-01	-1.5183e+00	0.0000e+00	0.0000e+00
9.3659e+00	5.7397e+00	-5.7997e-01	-1.3958e+00	0.0000e+00	0.0000e+00
9.5110e+00	5.7397e+00	-5.2615e-01	-1.2883e+00	0.0000e+00	0.0000e+00
9.6560e+00	5.7397e+00	-5.3348e-01	-2.1594e+00	0.0000e+00	0.0000e+00
9.8011e+00	5.7397e+00	-4.1626e-01	-2.4596e+00	0.0000e+00	0.0000e+00
9.9461e+00	5.7397e+00	-3.5826e-01	-2.1188e+00	0.0000e+00	0.0000e+00
1.0091e+01	5.7397e+00	-3.6936e-01	-2.0183e+00	0.0000e+00	0.0000e+00
1.0236e+01	5.7397e+00	-2.4340e-01	-2.0214e+00	0.0000e+00	0.0000e+00
1.0381e+01	5.7397e+00	4.2143e-02	-2.1551e+00	0.0000e+00	0.0000e+00
1.0526e+01	5.7397e+00	-4.5393e-01	-2.0245e+00	1.0000e+00	0.0000e+00
1.0671e+01	5.7397e+00	1.8125e-01	-2.5358e+00	0.0000e+00	0.0000e+00
1.0816e+01	5.7397e+00	-1.8315e-01	-2.5684e+00	0.0000e+00	0.0000e+00
1.0961e+01	5.7397e+00	-2.5923e-01	-2.4525e+00	0.0000e+00	0.0000e+00
1.1107e+01	5.7397e+00	-3.6397e-01	-2.4754e+00	0.0000e+00	0.0000e+00
1.1252e+01	5.7397e+00	-5.1351e-01	-2.5007e+00	0.0000e+00	0.0000e+00
1.1397e+01	5.7397e+00	-3.5057e-01	-1.9128e+00	0.0000e+00	0.0000e+00
1.1542e+01	5.7397e+00	-3.0588e-01	-1.8642e+00	0.0000e+00	0.0000e+00
